gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,curcdq,datacqtr,datafqtr,atq,cshoq,dlttq,lctq,costat,prccq
9778,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,4436.4,58.139,714.6,837.2,A,156.99
9778,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,4505.1,58.081,715.2,853.1,A,157.82
9778,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,4600.1,58.025,713.4,878.6,A,151.96
9778,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,4723.2,57.95,724.2,989.5,A,171.27
9778,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,4877.8,57.949,755.4,971.5,A,168.67
9778,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,5067.1,57.584,755.6,1073.8,A,158
9778,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,5256.2,57.007,755,1222.8,A,149.01
9778,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,5249.1,56.69,767.3,1193.3,A,174.3
9850,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,71610,908.261,21093,9185,A,44.28
9850,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,74181,908.425,22674,8694,A,41.9
9850,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,75215,908.939,22326,9689,A,44.7
9850,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,78318,911.721,24688,9129,A,46.79
9850,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,78735,918.258,26091,7856,A,51.73
9850,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,90873,941.598,35368,8514,A,53.63
9850,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,106362,979.999,41550,10567,A,51.3
9850,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,109697,990.394,42629,12917,A,49.19
9850,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,109760,994.599,42786,12284,A,49.78
9850,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,108684,999.474,43885,12751,A,47.88
9850,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,110315,1004.521,44042,12603,A,49.14
9850,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,111005,1007.603,44462,13594,A,48.09
9899,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,308028,5193.054,88272,37651,A,32.65
9899,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,326489,5193.315,105067,40527,A,35.52
9899,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,399989,6152.241,119395,47938,A,32.58
9899,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,402672,6144.94,118515,47816,A,34.41
9899,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,403638,6156.224,122104,44528,A,39.17
9899,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,401808,6151.834,117308,46465,A,43.21
9899,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,402975,6140.763,117239,47102,A,40.61
9899,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,403821,6138.994,113681,50576,A,42.53
9899,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,411903,6147.49,120568,50690,A,41.55
9899,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,420795,6139.782,132824,48012,A,37.73
9899,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,443865,6139.334,154728,47693,A,39.17
9899,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,444097,6139.425,125972,81389,A,38.88
10002,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,4192.149,274.391,2151.607,,I,9
10002,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,4319.892,276.043,2169.038,,I,8.91
10002,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,4561.209,277.22,2378.767,,I,8
10002,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,8345.505,121.286,3184.843,,I,37.92
10002,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,8431.737,118.732,3389.556,,I,33.42
10002,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,8649.977,118.394,3194.899,,I,36.71
10002,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,8632.461,117.348,3342.104,,I,33.44
10002,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,8709.044,114.429,3172.829,,I,34.01
10002,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,8693.77,114.588,3186.176,,I,37.45
10002,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,8866.796,110.204,2965.662,,I,35.35
10002,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,9079.034,110.217,3024.597,,I,36.63
10035,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,279476,411.311,9174,,A,73.53
10035,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,294571,407.754,9085,,A,77
10035,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,247274,403.793,12025,,A,67.21
10035,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,245192,399.652,11534,,A,66.36
10035,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,243685,395.563,10323,,A,58.52
10035,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,255386,389.65,11924,,A,53.92
10035,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,256140,385.57,11834,,A,69.63
10035,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,242698,381.939,11430,,A,77.72
10035,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,236802,376.36,11394,,A,79.61
10035,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,238274,374.107,11737,,A,89.73
10035,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,235986,370.841,11716,,A,95.54
10035,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,238425,367.65,11620,,A,97.61
10187,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,189881,522.031,13012,,I,41.09
10187,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,188858,518.045,10109,,I,43.02
10187,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,187036,514.106,8444,,I,38.24
10187,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,190817,508.712,8462,,I,42.84
10187,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,194158,505.443,8514,,I,36.08
10187,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,198892,501.412,12264,,I,41.08
10187,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,205091,495.936,11866,,I,43.8
10187,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,204875,491.188,11748,,I,54.85
10187,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,205642,485.712,10496,,I,55.3
10187,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,207223,481.644,10511,,I,56.72
10187,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,208252,476.001,11280,,I,59.77
10187,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,205962,470.931,9785,,I,64.59
10484,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,39134,0.001,10474,13974,A,
10484,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,39409,0.001,10501,13814,A,
10484,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,41870,0.001,10672,13492,A,
10484,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,40861,0.001,10400,12417,A,
10484,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,40373,0.001,10197,13384,A,
10484,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,40477,0.001,10015,13987,A,
10484,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,40328,0.001,10364,13257,A,
10484,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,40091,0.001,10740,12290,A,
10484,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,41395,0.001,12014,12667,A,
10484,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,42258,0.001,11612,13602,A,
10484,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,42558,0.001,12302,13091,A,
10484,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,42320,0.001,12699,12681,A,
10507,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,26548,1669.861,6946,1454,A,
10507,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,26272,1669.861,119,8242,A,
10507,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,24528,1669.861,103,8336,A,
10507,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,23330,1669.861,60,8512,A,
10507,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,23026,1669.861,55,8422,A,
10507,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,23909,1669.861,52,9547,A,
10507,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,24700,1669.861,3418,6854,A,
10793,2015-03-31,2015,2,INDL,C,D,STD,USD,2015Q1,2015Q2,23526,374.014,6438,4051,A,38.3
10793,2015-06-30,2015,3,INDL,C,D,STD,USD,2015Q2,2015Q3,23443,374.37,6029,4028,A,42.63
10793,2015-09-30,2015,4,INDL,C,D,STD,USD,2015Q3,2015Q4,23004,369,6010,3535,A,43.1
10793,2015-12-31,2016,1,INDL,C,D,STD,USD,2015Q4,2016Q1,23290,363.104,5988,3668,A,53.33
10793,2016-03-31,2016,2,INDL,C,D,STD,USD,2016Q1,2016Q2,22511,370.548,6270,2610,A,66.66
10793,2016-06-30,2016,3,INDL,C,D,STD,USD,2016Q2,2016Q3,22410,367.457,6099,2713,A,66.79
10793,2016-09-30,2016,4,INDL,C,D,STD,USD,2016Q3,2016Q4,22373,361,6200,2762,A,74.67
10793,2016-12-31,2017,1,INDL,C,D,STD,USD,2016Q4,2017Q1,22257,356.959,5901,2972,A,61.68
10793,2017-03-31,2017,2,INDL,C,D,STD,USD,2017Q1,2017Q2,22596,358.203,5905,3106,A,61.71
10793,2017-06-30,2017,3,INDL,C,D,STD,USD,2017Q2,2017Q3,28063,359.278,9807,3865,A,62.63
10793,2017-09-30,2017,4,INDL,C,D,STD,USD,2017Q3,2017Q4,28066,367.607,9297,4032,A,70.45
10793,2017-12-31,2018,1,INDL,C,D,STD,USD,2017Q4,2018Q1,28046,367.513,8875,3978,A,81.07
10795,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,39091,382.491,10474,13969,A,67.25
10795,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,39367,378.839,10501,13810,A,53.01
10795,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,41869,373.73,10672,13488,A,53.05
10795,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,40861,364.609,10400,12414,A,57.3
10795,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,40373,339.305,10197,13380,A,59.86
10795,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,40476,322.932,10015,13982,A,41.04
10795,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,40327,317.906,10364,13253,A,52.47
10795,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,40140,314.613,10740,12286,A,72.88
10795,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,41445,311.13,12014,12662,A,70.64
10795,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,42307,305.01,11612,13596,A,75.25
10795,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,42565,296.252,12302,13087,A,60.88
10795,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,42326,286.973,12699,12676,A,67.4
10983,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,91327,890.202,17809,25729,A,117.2
10983,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,92773,890.598,19489,23729,A,110.93
10983,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,92135,887.021,19428,23689,A,88.99
10983,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,87484,838.344,19320,22618,A,96.07
10983,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,88571,836.866,21688,20523,A,100.1
10983,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,89480,836.927,20130,22183,A,102.55
10983,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,90062,823.406,20190,22541,A,101.6
10983,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,89706,808.701,21697,21906,A,109.62
10983,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,90373,801.228,20898,23726,A,112.21
10983,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,94793,798.773,23883,23919,A,122.11
10983,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,96352,798.57,24063,25249,A,116.08
10983,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,96920,799.13,24989,24391,A,127.57
10984,2015-03-31,2014,4,INDL,C,D,STD,USD,2015Q1,2014Q4,83030,3966,32531,10940,A,4.74
10984,2015-06-30,2015,1,INDL,C,D,STD,USD,2015Q2,2015Q1,81439,3967,32746,9114,A,4.56
10984,2015-09-30,2015,2,INDL,C,D,STD,USD,2015Q3,2015Q2,80851,3969,32570,9255,A,3.84
10984,2015-12-31,2015,3,INDL,C,D,STD,USD,2015Q4,2015Q3,79551,3970,30429,11062,A,3.62
10984,2016-03-31,2015,4,INDL,C,D,STD,USD,2016Q1,2015Q4,78975,3974,29268,11963,A,3.48
10984,2016-06-30,2016,1,INDL,C,D,STD,USD,2016Q2,2016Q1,80395,3975,31354,11689,A,4.53
10984,2016-09-30,2016,2,INDL,C,D,STD,USD,2016Q3,2016Q2,80828,3981,29541,13948,A,6.63
10984,2016-12-31,2016,3,INDL,C,D,STD,USD,2016Q4,2016Q3,81295,3985,30759,13637,A,8.42
10984,2017-03-31,2016,4,INDL,C,D,STD,USD,2017Q1,2016Q4,85123,3989,35878,12458,A,8.68
10984,2017-06-30,2017,1,INDL,C,D,STD,USD,2017Q2,2017Q1,83324,3996,34459,11571,A,8.21
10984,2017-09-30,2017,2,INDL,C,D,STD,USD,2017Q3,2017Q2,82466,4000,34236,10897,A,7.78
10984,2017-12-31,2017,3,INDL,C,D,STD,USD,2017Q4,2017Q3,81419,4002,32825,11071,A,5.89
11060,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,9732.864,424.965,1422.84,2278.326,A,75.31
11060,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,9905.504,425.241,1412.244,2455.83,A,69.74
11060,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,10651.922,426.25,1411.446,2783.62,A,68.21
11060,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,9639.542,426.614,1401.82,1941.713,A,62.25
11060,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,9832.263,417.005,1401.233,2529.467,A,64.76
11060,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,9674.108,415.353,1400.636,2660.633,A,61.49
11060,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,10443.109,413.682,2347.122,2177.196,A,56.05
11060,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,9739.287,414.013,2039.18,1785.4,A,53.35
11060,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,9246.278,406.964,2051.482,1835.859,A,54.97
11060,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,9173.728,393.309,2111.623,2431.143,A,57.6
11060,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,10874.921,394.503,2144.221,3821.395,A,63.57
11060,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,9958.502,395.822,2187.789,2745.2,A,74
11259,2015-01-31,2014,4,INDL,C,D,STD,USD,2014Q4,2014Q4,203706,3228,43692,65272,A,84.98
11259,2015-04-30,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,200747,3227,42964,69624,A,78.05
11259,2015-07-31,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,198620,3215,42843,65262,A,71.98
11259,2015-10-31,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,205144,3210,44198,70492,A,57.24
11259,2016-01-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,199581,3162,44030,64619,A,66.36
11259,2016-04-30,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,198705,3125,43393,70282,A,66.87
11259,2016-07-31,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,197886,3097,42743,68122,A,72.97
11259,2016-10-31,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,206857,3079,42108,74130,A,70.02
11259,2017-01-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,198825,3048,42018,66928,A,66.74
11259,2017-04-30,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,199718,3023,40025,74193,A,75.18
11259,2017-07-31,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,201566,2993,40469,72811,A,79.99
11259,2017-10-31,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,209414,2968,40906,80435,A,87.31
11446,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,9133,167.806,1810,937,I,49.87
11636,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,26657,1102.169,6265,5731,A,12.85
11636,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,26016,1068.795,5998,5730,A,10.64
11636,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,24946,1012.403,6393,5382,A,9.73
11636,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,24817,1012.836,6382,5254,A,10.63
11636,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,24857,1013.002,5359,6146,A,11.16
11636,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,24641,1013.304,5355,5895,A,9.49
11636,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,24642,1013.777,5346,5782,A,10.13
11636,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,18145,1014.375,5305,4654,A,8.73
11636,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,15916,1016.584,4988,2624,A,7.34
11636,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,16167,254.17,4236,3414,A,28.73
11636,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,16817,254.586,5235,3452,A,33.29
11636,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,15946,254.613,5235,2741,A,29.15
11687,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,57555.931,203.193,1089.321,,A,27
11687,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,58365.459,203.741,1050.938,,A,31.735
11687,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,58410.927,204.279,944.752,,A,27.54
11687,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,59669.525,204.417,817.348,,A,27.3
11687,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,59179.913,204.544,802.448,,A,24.21
11687,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,59642.992,205.104,698.712,,A,25.13
11687,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,61038.86,203.85,570.385,,A,31.02
11687,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,63239.165,203.085,534.85,,A,43.04
11687,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,65463,202.595,383,,A,42
11687,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,65446,202.131,383,,A,43.91
11687,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,65564,199.712,383,,A,47.18
11687,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,66288,197.532,383,,A,50.83
11856,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,189228,723.159,23437,,A,38.99
11856,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,191017,733.481,23271,,A,40.31
11856,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,208809,780.15,24883,,A,35.6
11856,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,209947,780.337,23769,,A,37.81
11856,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,212405,782.379,22823,,A,33.27
11856,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,221859,814.5,24435,,A,35.61
11856,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,222622,811.424,22776,,A,37.72
11856,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,219276,809.475,21965,,A,47.02
11856,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,220501,811.37,21635,,A,44.7
11856,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,221192,808.093,21738,,A,45.41
11856,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,220340,788.921,20863,,A,46.94
11856,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,221642,782.006,23648,,A,49.72
11861,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,18980.01,232.428,2570.365,,A,9.44
11861,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,19290.005,232.62,2666.449,,A,10.31
11861,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,19571.532,232.79,2570.7,,A,9.84
11861,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,21612.616,253.788,1852.142,,A,9.85
11861,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,21727.523,254.285,1701.739,,A,9.54
11861,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,21809.738,254.362,1586.991,,A,9.12
11861,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,22368.453,254.492,1492.354,,A,9.73
11861,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,22864.439,263.639,1475.483,,A,11.64
11861,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,23220.456,263.842,1675.625,,A,11.8
11861,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,23449.35,263.972,1861.273,,A,11.81
11861,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,23780.661,264.197,2256.935,,A,12.05
11861,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,24002.306,264.469,2357.593,,A,11.22
11923,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,52973,507.9,16365,5228,I,82.81
11923,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,52124,508,16025,4669,I,78.06
11923,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,49182,508.1,15892,4438,I,60.39
11923,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,46414,508.3,15718,4181,I,48.58
11923,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,47922,510.4,15726,6657,I,46.57
11923,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,44033,510.5,15641,3244,I,53.25
11923,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,45417,551,15090,3762,I,63.36
11923,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,45564,551.2,15281,3328,I,69.73
11923,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,44693,551.9,15284,3762,I,62
11923,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,44348,552.5,15436,3154,I,45.34
11923,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,43128,552.6,15424,3683,I,48.85
11923,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,42086,530.8,15547,3906,I,53.64
12124,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,829099,1971.444,131316,,A,35.69
12124,2015-06-30,2015,2,INDL,C,D,STD,USD,2015Q2,2015Q2,825755,1955.655,130868,,A,38.79
12124,2015-09-30,2015,3,INDL,C,D,STD,USD,2015Q3,2015Q3,834113,1938.069,135321,,A,31.5
12124,2015-12-31,2015,4,INDL,C,D,STD,USD,2015Q4,2015Q4,787465,1920.024,131372,,A,31.81
12124,2016-03-31,2016,1,INDL,C,D,STD,USD,2016Q1,2016Q1,807497,1938.294,136733,,A,25.01
12124,2016-06-30,2016,2,INDL,C,D,STD,USD,2016Q2,2016Q2,828873,1917.509,139248,,A,25.98
12124,2016-09-30,2016,3,INDL,C,D,STD,USD,2016Q3,2016Q3,813891,1876.466,136672,,A,32.06
12124,2016-12-31,2016,4,INDL,C,D,STD,USD,2016Q4,2016Q4,814949,1852.482,138648,,A,42.25
12124,2017-03-31,2017,1,INDL,C,D,STD,USD,2017Q1,2017Q1,832391,1851.943,149449,,A,42.84
12124,2017-06-30,2017,2,INDL,C,D,STD,USD,2017Q2,2017Q2,841016,1839.578,155289,,A,44.56
12124,2017-09-30,2017,3,INDL,C,D,STD,USD,2017Q3,2017Q3,853693,1812.472,165885,,A,48.17
12124,2017-12-31,2017,4,INDL,C,D,STD,USD,2017Q4,2017Q4,851733,1788.087,167193,,A,52.47
12673,2015-03-31,2015,1,INDL,C,D,STD,USD,2015Q1,2015Q1,2103367.365,4179.25,335749.59,,A,14.57
